,anonID,success
2056,KBXA5219,1.0
2057,OCVR4708,1.0
2058,HYAL4195,1.0
2059,TTOQ7635,1.0
2060,JUMV3871,1.0
2061,GNWZ6042,1.0
2062,BEEN7150,1.0
2063,HKVL4568,1.0
2064,LAEP8188,1.0
2065,ARRY9687,1.0
2066,LRGP6396,1.0
2067,JVWS8348,1.0
2068,DUME5058,1.0
2069,PTFB3868,1.0
2070,XJXE9154,1.0
2071,BDPL2293,1.0
2072,DDLC8401,1.0
2073,CCHE8763,1.0
2074,RZRB1990,1.0
2075,HHFQ9727,1.0
2076,IGEG8021,1.0
2077,JTPI2224,1.0
2078,HDXE4293,1.0
2079,ATUP3405,1.0
2080,VBUL9561,1.0
2081,KFWI9828,1.0
2082,PQJL3004,1.0
2083,QQEQ9153,1.0
2084,RIUG8905,1.0
2085,XRNS4148,1.0
2086,WZQW5207,1.0
2087,GABL1778,1.0
2088,FMJK6776,1.0
2089,QXLF6147,1.0
2090,EOZA6587,1.0
2091,ODCD9594,1.0
2092,JPVK8861,1.0
2093,LDTK7519,1.0
2094,NSKP8542,1.0
2095,PUOD7189,1.0
2096,MXRZ5156,1.0
2097,CBKN9307,1.0
2098,LAMV7450,1.0
2099,AQBZ7169,1.0
2100,VMBA4557,1.0
2101,WFOT7525,1.0
2102,RWSX7863,1.0
2103,HFJN5585,1.0
2104,ERAV6836,1.0
2105,TXFZ1437,1.0
2106,NHUI1528,1.0
2107,IIJB9832,1.0
2108,NVLG5704,1.0
2109,VKZY6419,1.0
2110,VIIX8820,1.0
2111,WEDX5592,1.0
2112,BBZW9639,1.0
2113,OXRI6002,1.0
2114,ZOCV5504,1.0
2115,SURD3833,1.0
2116,GDRA4098,1.0
2117,GKRS1514,1.0
2118,XJIN1054,1.0
2119,FRSK5018,1.0
2120,HLAW8397,1.0
2121,TORX4302,1.0
2122,ANRS7490,1.0
2123,JCUF5005,1.0
2124,UXMJ3812,1.0
2125,OZIF9973,1.0
2126,NHTU3887,1.0
2127,HFMT6667,1.0
2128,ETWH5717,1.0
2129,ILWT1779,1.0
2130,URBM1102,0.0
2131,ZBIW1778,1.0
2132,POBO3817,1.0
2133,DDHO7003,1.0
2134,RAPK9219,1.0
2135,JOBR9601,1.0
2136,HNVL9459,1.0
2137,VJAS6182,1.0
2138,PWST4581,1.0
2139,NNEC7513,1.0
2140,SRDV8876,1.0
2141,MEVZ4450,1.0
2142,KGCS4355,1.0
2143,LGCZ1109,1.0
2144,MBKM7991,1.0
2145,NGLZ6338,1.0
2146,RQXF9364,1.0
2147,FVXP3594,1.0
2148,NKHG9553,1.0
2149,FZOY2216,1.0
2150,RKLS2836,1.0
2151,LEKR5584,1.0
2152,RWKL9221,1.0
2153,KFQU4512,1.0
2154,COWT8979,1.0
2155,GUUO4090,1.0
2156,IWFO5473,1.0
2157,YTOV9687,1.0
2158,YNOG3136,1.0
2159,HURP7884,1.0
2160,JSBL8003,1.0
2161,NEKA3339,1.0
2162,QVPM8381,1.0
2163,QQPL7378,1.0
2164,IPTH8360,1.0
2165,FWHJ3064,1.0
2166,SYMU1699,1.0
2167,NPKX9421,1.0
2168,SPUP4976,1.0
2169,XISS3296,1.0
2170,XXKQ8528,1.0
2171,OVAQ8225,1.0
2172,WNYC1500,1.0
2173,ZXNN4414,1.0
2174,LEUV4803,1.0
2175,IJNR5725,1.0
2176,VBFZ8264,1.0
2177,JREH1993,1.0
2178,DJVP5718,1.0
2179,KFNU1923,1.0
2180,UBPL4399,1.0
2181,ZTEB1234,1.0
2182,CUDS6473,1.0
2183,EMEU3893,1.0
2184,NIQL7539,1.0
2185,MVMU5454,1.0
2186,VVET6090,1.0
2187,CUQR8433,1.0
2188,MYXS6458,1.0
2189,ELDL3974,1.0
2190,DQRS7862,1.0
2191,UXZR6970,1.0
2192,BSXS4685,1.0
2193,KBTM1780,1.0
2194,BHGJ5686,1.0
2195,JLGR9000,1.0
2196,FIZL7157,1.0
2197,VJTP3308,1.0
2198,MPMS6428,1.0
2199,ZCBY7641,1.0
2200,VZHR8493,1.0
2201,IZRU6636,1.0
2202,YRXO6285,1.0
2203,ZMIG1182,1.0
2204,FFNO4071,1.0
2205,BSVS4531,1.0
2206,OJQE1589,1.0
2207,JUOI1392,1.0
2208,AHNS3202,1.0
2209,OADM5204,1.0
2210,ICLV8041,1.0
2211,ZJMG3056,1.0
2212,TBTR8228,1.0
2213,YPBZ7935,1.0
2214,ZCIZ9801,1.0
2215,NRWS4079,1.0
2216,RXCC6293,1.0
2217,VXKD7983,1.0
2218,HZGP2226,1.0
2219,TUOO8941,1.0
2220,YPDA9819,1.0
2221,DLKN6110,1.0
2222,JUFB4805,1.0
2223,LRDT1582,1.0
2224,APVA6657,1.0
2225,TOHE8657,1.0
2226,EJWJ5330,1.0
2227,QZUB1161,1.0
2228,KWCY2638,1.0
2229,IIWY7422,1.0
2230,GFMW9280,1.0
2231,EJAG9502,1.0
2232,ZAGO6291,1.0
2233,ZVJW9614,1.0
2234,YHAQ6979,1.0
2235,PRSC9650,1.0
2236,AKPV6852,1.0
2237,LOHY1341,1.0
2238,RFDT8947,1.0
2239,TLTL7316,1.0
2240,UVUN9118,1.0
2241,ATBA5890,1.0
2242,VQIV6304,1.0
2243,GIVU1106,1.0
2244,CDTA3182,1.0
2245,DTFA6802,1.0
2246,TJZD6202,1.0
2247,YRRB2440,1.0
2248,ZUEO3053,1.0
2249,QPVZ3650,1.0
2250,RVJN4475,1.0
2251,RBTB9769,1.0
2252,EJSX5560,1.0
2253,JMFD4260,1.0
2254,QWCS8257,1.0
2255,LEDA7309,1.0
2256,PXIE3220,1.0
2257,CTWJ4417,1.0
2258,FXQO9932,1.0
2259,LCXG6135,1.0
2260,SOWO7189,1.0
2261,CZNM5880,1.0
2262,GHYK8890,1.0
2263,FKKR3056,1.0
2264,YNWE2832,1.0
2265,EVVY5233,1.0
2266,FONI9850,1.0
2267,EFXE2683,1.0
2268,WDQB1994,1.0
2269,HEHU2505,1.0
2270,GIOT6153,1.0
2271,OHSE6016,1.0
2272,OFRS9609,1.0
2273,ORMD2312,1.0
2274,TGLV8278,1.0
2275,SXQF9830,1.0
2276,VHZG4931,1.0
2277,JKVU7458,1.0
2278,NTNI5591,1.0
2279,BDLC6196,1.0
2280,AAQI4043,1.0
2281,ISZP3263,1.0
2282,XFZU6086,1.0
2283,NNIN4482,1.0
2284,IOQQ9145,1.0
2285,JXHA1757,1.0
2286,SXDR1391,0.0
2287,NAHP4992,1.0
2288,JAQO3342,1.0
2289,YLMX7743,1.0
2290,AWVA2586,1.0
2291,LWUI9570,1.0
2292,IKIS1952,1.0
2293,RUXZ3539,1.0
2294,FRWB8933,1.0
2295,RCDY4698,1.0
2296,VONH5240,1.0
2297,AGYD5697,1.0
2298,WZDI6521,1.0
2299,NBGJ4635,1.0
2300,NJRY3281,1.0
2301,DZXN1601,1.0
2302,EQOP9434,1.0
2303,ONYV7242,1.0
2304,YTOD1248,1.0
2305,ZZNB8074,1.0
2306,SOAJ7922,1.0
2307,GOZS4400,1.0
2308,ELHY8209,1.0
2309,IQLR9549,1.0
2310,EWDT6149,1.0
2311,DXBV6524,1.0
2312,ABXA1229,1.0
2313,XVET7460,1.0
2314,JVZX7337,1.0
2315,FJFO2318,1.0
2316,WXHC3004,1.0
2317,NCUJ8981,1.0
2318,UJLX5311,1.0
2319,NNNY4162,1.0
2320,YKKW6226,1.0
2321,EHEA5197,1.0
2322,BPAU3268,1.0
2323,ULSK5893,1.0
2324,ZPSL9188,1.0
2325,FEAW2426,1.0
2326,CVJR4974,1.0
2327,ZIZJ4906,1.0
2328,GCTN6181,1.0
2329,AXXK9581,1.0
2330,AHYD5820,1.0
2331,VUCZ3954,1.0
2332,GWBD1280,1.0
2333,MEKS8318,1.0
2334,QAUT3774,1.0
2335,RGOE3837,1.0
2336,ZVTJ6085,1.0
2337,WSSV6395,1.0
2338,GCHL9121,1.0
2339,ZAYI1442,1.0
2340,RCNO7518,1.0
2341,RBLV3738,1.0
2342,XTJM8578,1.0
2343,OZOQ7881,1.0
2344,CEXV7405,1.0
2345,RZLI5066,1.0
2346,RLVZ7266,1.0
2347,HTWG4967,1.0
2348,IGRV4205,1.0
2349,KGHW2492,1.0
2350,UGQW3315,1.0
2351,NAWU8536,1.0
2352,ZIHQ8004,1.0
2353,KNSL7447,1.0
2354,BLNZ9936,1.0
2355,UGOD6762,1.0
2356,FWTQ9363,1.0
2357,EDTH4254,1.0
2358,GJAC7761,1.0
2359,DRYA7331,1.0
2360,UVWJ4897,1.0
2361,FUMJ9055,1.0
2362,ZGMK3594,1.0
2363,XOOG9318,1.0
2364,JTVD8029,1.0
2365,EXEF5216,1.0
2366,DDWO8021,1.0
2367,EQPU1634,1.0
2368,KKKG9937,1.0
2369,BMVB7329,1.0
2370,LLVY7733,1.0
2371,BDZL4570,1.0
2372,ISFH1166,1.0
2373,UHNF7890,1.0
2374,BOMD7740,1.0
2375,UZBD5135,1.0
2376,SSYJ4860,1.0
2377,LDJX2058,1.0
2378,KKTP6040,1.0
2379,KVZQ1821,1.0
2380,JISY6181,1.0
2381,FCWB2394,1.0
2382,GSOG4536,1.0
2383,ESFT2090,1.0
2384,TNGK7099,1.0
2385,AILV8750,1.0
2386,KQLV3888,1.0
2387,WWIX3276,1.0
2388,SONP1368,1.0
2389,UOBN2160,1.0
2390,CSKN7843,1.0
2391,YWET2715,1.0
2392,SLBZ4447,1.0
2393,PZNG2609,1.0
2394,YDJJ1669,1.0
2395,TLWX9427,1.0
2396,WZWD6027,1.0
2397,JCQJ3389,1.0
2398,MTOC7838,1.0
2399,YGMH4190,1.0
2400,KYVT4859,1.0
2401,OPEO9618,1.0
2402,GZOD5821,1.0
2403,KKJM8588,1.0
2404,RPQE6949,1.0
2405,ZZUD1797,1.0
2406,QFYP5449,1.0
2407,OAMI9325,1.0
2408,ABIE9261,1.0
2409,MMLO3480,1.0
2410,AJAD1027,1.0
2411,DJYC8561,1.0
2412,IDSW2716,1.0
2413,RQXN7334,1.0
2414,ZQRO6883,1.0
2415,VTXP6128,1.0
2416,NGZL1859,1.0
2417,BNAM7091,1.0
2418,TTSZ1344,1.0
2419,VOUU5259,1.0
2420,EWNH4127,1.0
2421,KWZY6524,1.0
2422,MYCS9452,1.0
2423,BSVD2075,1.0
2424,ZBHD7274,1.0
2425,PWLH1138,1.0
2426,QLYE8608,1.0
2427,SGTT3102,1.0
2428,AMDN3930,1.0
2429,UVDW4598,1.0
2430,FAFJ4831,1.0
2431,BJDJ8472,1.0
2432,EXAY9334,1.0
2433,NMUY8330,1.0
2434,RCML5159,1.0
2435,JTNX3063,1.0
2436,ZKVH2726,1.0
2437,ZSIO2916,1.0
2438,CQKZ9565,1.0
2439,NSWF3894,1.0
2440,LMWN5662,1.0
2441,LXTB6450,1.0
2442,MBXW9717,1.0
2443,YGCS7112,1.0
2444,UJWY3217,1.0
2445,COKQ5704,1.0
2446,UXUV4882,1.0
2447,NBZV4358,1.0
2448,JERL8705,1.0
2449,JPFB9115,1.0
2450,MEIZ6395,1.0
2451,ZGYV5551,1.0
2452,PBJT1369,1.0
2453,DUAY5117,1.0
2454,PXYK8327,1.0
2455,CYKM6197,1.0
2456,DAWI7633,1.0
2457,WCKR1791,1.0
2458,XIGM7782,1.0
2459,QHAI3631,1.0
2460,WVPV3565,1.0
2461,XOKR1719,1.0
2462,EOMJ1503,1.0
2463,UCXH9364,1.0
2464,LVFC8557,1.0
2465,SWZV3041,1.0
2466,LKCA8745,1.0
2467,BBDN1334,1.0
2468,DTSE8414,1.0
2469,GEGP1533,1.0
2470,NFRR7532,1.0
2471,XZUN9269,1.0
2472,QLSZ8121,1.0
2473,WCUD1162,1.0
2474,BJQW7891,1.0
2475,NBMQ9286,1.0
2476,DMIV7096,1.0
2477,DNTN5954,1.0
2478,IBDB7895,1.0
2479,XRXR2538,1.0
2480,DMEU5505,1.0
2481,SZKI5956,1.0
2482,ETGA5855,1.0
2483,PMQL5856,1.0
2484,MNNV4515,1.0
2485,THTS8841,1.0
2486,FVTT6600,1.0
2487,JDFC2445,1.0
2488,ELOG6031,1.0
2489,PASS6842,1.0
2490,AWXR4872,1.0
2491,WFMU1789,1.0
2492,MGNZ3302,1.0
2493,IQTY6257,1.0
2494,DSBS8575,1.0
2495,GRYK9141,1.0
2496,CXSV9866,1.0
2497,YJZJ7632,1.0
2498,ICJW1753,1.0
2499,YSLX8091,1.0
2500,DPCR3962,1.0
2501,IDOH7806,1.0
2502,XTGF5263,1.0
2503,KKAL4699,1.0
2504,NNOI3340,1.0
2505,OWQZ1942,1.0
2506,QHYQ3829,1.0
2507,YIDK9955,1.0
2508,EUTW2787,1.0
2509,UMHP2684,1.0
2510,OWAC7162,1.0
2511,VJRI2114,1.0
2512,YHAT2859,1.0
2513,FVME4205,0.0
2514,LPXM6844,1.0
2515,RBIU1857,1.0
2516,KWSZ7954,1.0
2517,CYAP9229,1.0
2518,JYUZ4764,1.0
2519,JOSS4808,1.0
2520,AUMT4737,1.0
2521,DONZ5600,1.0
2522,NSCA5240,1.0
2523,CKQX5186,1.0
2524,BTJX3221,1.0
2525,ZTMM6739,1.0
2526,OBSR1144,1.0
2527,EOTD1423,1.0
2528,WDLC9990,1.0
2529,ZAEE4925,1.0
2530,DRYH8948,1.0
2531,NPTR5181,1.0
2532,BTRV9393,1.0
2533,UQLR2901,1.0
2534,CVWU9170,1.0
2535,GPBM1551,1.0
2536,ASMZ6926,1.0
2537,COYC5885,1.0
2538,MPIE3405,1.0
2539,DFNW7566,1.0
2540,ZJWK9550,1.0
2541,WMML6403,1.0
2542,FANC1755,1.0
2543,YKZX6461,1.0
2544,OKIM1058,1.0
2545,DSLM5657,1.0
2546,MRXY4543,1.0
2547,BLLU6108,1.0
2548,GSXJ3115,1.0
2549,XVEZ5974,1.0
2550,IJCF8226,1.0
2551,OBOM1100,1.0
2552,ENDS4529,1.0
2553,NGKX6552,1.0
2554,ORUD4550,1.0
2555,YDKS7720,1.0
2556,RZCM5017,1.0
2557,MPKP7187,1.0
2558,AHXH8885,1.0
2559,WENR8601,1.0
2560,XWLO6905,1.0
2561,YBIP3918,1.0
2562,LJCL3887,1.0
2563,FVMH9311,1.0
2564,HXDY3851,1.0
2565,WWKL2120,1.0
2566,OHLD8103,1.0
2567,GDST6037,1.0
2568,QBZH9669,1.0
2569,KBFX4455,1.0
2570,XPDG1725,1.0
2571,MGSP8815,1.0
2572,IXZH7145,1.0
2573,AITR1560,1.0
2574,SZIB9995,1.0
2575,EBUE7165,1.0
2576,TMGY5825,1.0
2577,QXYW8408,1.0
2578,OQVE3849,1.0
2579,ZZFX1843,1.0
2580,ADOC7158,1.0
2581,CCGE5782,1.0
2582,BSFE9038,1.0
2583,UIKJ2734,1.0
2584,TMOQ5665,1.0
2585,RZBF9288,1.0
2586,VORY3991,1.0
2587,NPSI4626,1.0
2588,SYXR6467,1.0
2589,WSWQ5135,1.0
2590,GFVA5101,1.0
2591,OCEI7009,1.0
2592,KCZK3143,1.0
2593,TASJ8040,1.0
2594,OMCZ8907,1.0
2595,NZOI5576,1.0
2596,VPDL1218,1.0
2597,CQRW4646,1.0
2598,XQHI8714,1.0
2599,DSZG8335,1.0
2600,MZNO6772,1.0
2601,HIAB5856,1.0
2602,HHQG6943,1.0
2603,CBGI2258,1.0
2604,HRIR4465,1.0
2605,AFKB1064,1.0
2606,CBBN3214,1.0
2607,NEPK6523,1.0
2608,WDAO3911,1.0
2609,EQVO3716,1.0
2610,UNYS4631,1.0
2611,MZUP3221,1.0
2612,RNUK8699,1.0
2613,WJNN9457,1.0
2614,OUUU3260,1.0
2615,GIOW1362,1.0
2616,JCJR3946,1.0
2617,FENG4322,1.0
2618,ARUQ8226,1.0
2619,GMKA9566,1.0
2620,ETJP1577,1.0
2621,LFRW1146,1.0
2622,SRAX2830,1.0
2623,PYCR2566,1.0
2624,TAYU2529,1.0
2625,KLVC7775,1.0
2626,MJAC3706,1.0
2627,DWUJ3740,1.0
2628,ADXK1951,1.0
2629,UXRL1137,1.0
2630,IEJG8608,1.0
2631,AQLY7068,1.0
2632,EAJQ7311,1.0
2633,WCVT2853,1.0
2634,JWEE7053,1.0
2635,GDPN7838,1.0
2636,JEDP1386,1.0
2637,VPVD6279,1.0
2638,JEJN5459,1.0
2639,UJTO6286,1.0
2640,CBSU9302,1.0
2641,GXDE1174,1.0
2642,XXBB7082,1.0
2643,BWJL2053,1.0
2644,YKCQ2086,1.0
2645,SJNR2642,1.0
2646,BFRZ1055,1.0
2647,VRFG1020,1.0
2648,DPGC6808,1.0
2649,WRBU7289,1.0
2650,YSKS6619,1.0
2651,DJCJ7639,1.0
2652,OQQY8849,1.0
2653,QILU9115,1.0
2654,TPIB6044,1.0
2655,KDBW5414,1.0
2656,QPJA9015,1.0
2657,EXHR2188,1.0
2658,VWVE1363,1.0
2659,WYVC1848,1.0
2660,XECB8547,1.0
2661,PILM7680,1.0
2662,YGNZ7513,1.0
2663,IJVH1118,1.0
2664,QMTC7836,1.0
2665,SOIZ5253,1.0
2666,WFIJ5805,1.0
2667,TGHD2639,1.0
2668,BLVS3795,1.0
2669,RWTR3301,1.0
2670,DGWT1908,1.0
2671,UDSY8459,0.0
2672,IPHH7089,1.0
2673,YUXT5913,1.0
2674,YZWK4134,1.0
2675,KAYN2023,1.0
2676,STTC7755,1.0
2677,XEGH2797,1.0
2678,AJZJ7494,1.0
2679,MOSR6998,1.0
2680,MMDU3579,1.0
2681,XBUB1630,1.0
2682,RKGF6066,1.0
2683,JKPP2307,1.0
2684,NDBF8865,1.0
2685,SOJY4659,1.0
2686,XCVE2269,1.0
2687,PGQE4677,1.0
2688,ECIA4352,1.0
2689,BZXB9264,1.0
2690,NSDF2901,1.0
2691,MZYL1911,1.0
2692,LZQO2463,1.0
2693,GYRN7960,1.0
2694,EAMS3954,1.0
2695,KWAB4289,1.0
2696,NPQR7397,1.0
2697,IVFG8346,1.0
2698,JYXR1842,1.0
2699,TCAJ1724,1.0
2700,KBHV1475,1.0
2701,LLHC6363,1.0
2702,CQKE5221,1.0
2703,VGWN1657,1.0
2704,QQQN9920,1.0
2705,BDXR2906,1.0
2706,PBKH4078,1.0
2707,AWCW7532,1.0
2708,ODNU6698,1.0
2709,DWWQ1066,1.0
2710,LIDI4439,1.0
2711,IKCA8472,1.0
2712,LVCO1442,1.0
2713,IVKG9232,1.0
2714,MHAK5190,1.0
2715,FMDS9111,1.0
2716,UPXV5705,1.0
2717,LNYA3916,1.0
2718,LTKA8926,1.0
2719,DWMH8885,1.0
2720,EOZG6502,1.0
2721,SARM6441,1.0
2722,NIUM1711,1.0
2723,DLDA1447,1.0
2724,WFLB4990,1.0
2725,LXWS9388,1.0
2726,LOAB4449,1.0
2727,PDUL7134,1.0
2728,ZKME7910,1.0
2729,YIBO2811,1.0
2730,BAFH6529,1.0
2731,HYBN6990,1.0
2732,UICW9757,1.0
2733,NVPS4019,1.0
2734,TIBL6366,1.0
2735,MILC1774,1.0
2736,BTRJ6661,1.0
2737,EUOA6412,1.0
2738,KDNT4575,1.0
2739,WQBA1781,1.0
2740,SGHP2100,1.0
2741,UTCD1813,1.0
2742,WPAF3136,1.0
2743,TJOX9481,1.0
2744,XEWU2982,1.0
2745,WVWH9075,1.0
2746,WGEX7510,1.0
2747,GERR3360,1.0
2748,FOLR2253,1.0
2749,RQFO7449,1.0
2750,DECY7810,1.0
2751,FGCT7629,1.0
2752,ZIVB1255,1.0
2753,VIIL8987,1.0
2754,XAUQ1736,1.0
2755,HQGW7093,1.0
2756,FLJN9137,1.0
2757,GGVX1589,1.0
2758,VVWI7434,1.0
2759,VOQQ9963,1.0
2760,WHTY1429,1.0
2761,HCQS3361,1.0
2762,UCXK4395,1.0
2763,YEVV9718,1.0
2764,TYMV6180,1.0
2765,ZPWJ2715,1.0
2766,HRZK8158,1.0
2767,JEAM3822,1.0
2768,KKHB7141,1.0
2769,JZQG8185,1.0
2770,PFQZ9709,1.0
2771,JZVH2878,1.0
2772,HWPO5946,1.0
2773,FTXT3534,1.0
2774,MTPG9555,1.0
2775,GZSZ3759,1.0
2776,IYQR8276,1.0
2777,AGNS6772,1.0
2778,QIAU9247,1.0
2779,FNSK3637,1.0
2780,FDKH9293,1.0
2781,PHKI9793,1.0
2782,VAWC8173,1.0
2783,GBLK8033,1.0
2784,APJS7694,1.0
2785,TSDX7954,1.0
2786,ECCY5167,1.0
2787,EMEI6324,1.0
2788,RAVE7201,1.0
2789,VTNJ6304,1.0
2790,XNUN7152,1.0
2791,WQOS9981,1.0
2792,LYIV4907,1.0
2793,JNJM2581,1.0
2794,QERW3958,1.0
2795,EHOU5803,1.0
2796,WZKX4267,1.0
2797,QOTK3205,1.0
2798,UFUM9272,1.0
2799,WCPD1764,1.0
2800,KOOZ2357,1.0
2801,HNWD2007,1.0
2802,JHQO7787,1.0
2803,WULU1848,1.0
2804,KTRW4727,1.0
2805,IXKR4842,1.0
2806,MBRM9785,1.0
2807,QHMD7237,1.0
2808,PMIK4504,1.0
2809,ZFNW3411,1.0
2810,ZIQT6242,1.0
2811,LBAB2047,1.0
2812,JUIY1088,1.0
2813,HOPH7741,1.0
2814,HBBJ1790,1.0
2815,LFLQ3334,1.0
2816,XQJY6117,1.0
2817,LRXU9945,1.0
2818,VLXV2483,1.0
2819,QSFZ9260,1.0
2820,XSDB2596,1.0
2821,TNKT5365,1.0
2822,KXTS1276,1.0
2823,DWER1486,1.0
2824,VSAK5341,1.0
2825,QHRH6035,1.0
2826,TEZP5304,1.0
2827,UFLE2416,1.0
2828,NCTG2055,1.0
2829,ene-95,1.0
2830,STBJ1357,1.0
2831,CXPG6864,1.0
2832,OMJV6267,1.0
2833,CSDE8700,1.0
2834,CHPK2173,1.0
2835,HGHE8059,1.0
2836,GWLR3254,1.0
2837,RYLY6004,1.0
2838,LENL6048,1.0
2839,GWGD9616,1.0
2840,TNLH3792,1.0
2841,FYND5471,1.0
2842,ZEBY7919,1.0
2843,BXBD8914,1.0
2844,HLIJ9495,1.0
2845,DUIL7623,1.0
2846,ZJHF9890,1.0
2847,HNLN9441,1.0
2848,ZQIW1512,1.0
2849,ADVG6195,1.0
2850,BLRS5176,1.0
2851,QGCT9826,1.0
2852,RYVL9429,1.0
2853,KLPZ6229,1.0
2854,VQON7842,1.0
2855,DYAI2823,1.0
2856,QXCQ6635,1.0
2857,RWGV9624,1.0
2858,GQQV9655,1.0
2859,IZTX6710,1.0
2860,BAAG7659,1.0
2861,HAHT9744,1.0
2862,GNAH7965,1.0
2863,FLDI4090,1.0
2864,OBEN9914,1.0
2865,PKED6939,1.0
2866,IEWN7990,1.0
2867,SKLY9282,1.0
2868,YZAX5007,1.0
2869,JNMK7693,1.0
2870,KWJL2743,1.0
2871,OXWK1852,1.0
2872,NDQL1080,1.0
2873,OTDS9668,1.0
2874,BVNL8055,1.0
2875,INHH3966,1.0
2876,UVLK3082,1.0
2877,CKQB7278,1.0
2878,VKHK9082,1.0
2879,CXDQ1848,1.0
2880,JBKB4494,1.0
2881,UMRU5970,1.0
2882,XNKP7635,1.0
2883,GQBK9639,1.0
2884,HXXH6797,1.0
2885,YXJO1025,1.0
2886,AWLP8386,1.0
2887,ZOVV2908,1.0
2888,HCTB6789,1.0
2889,CHWQ4916,1.0
2890,VTMN6875,1.0
2891,TNXS8512,1.0
2892,FMYX8874,1.0
2893,JAOR1445,1.0
2894,SKSB7599,1.0
2895,UOTD2505,0.0
2896,CCIJ2107,1.0
2897,LXHV5478,1.0
2898,CFSV5344,1.0
2899,BXBY5310,1.0
2900,CSQR5800,1.0
2901,WJFS8865,1.0
2902,AVDC2625,1.0
2903,HPHR3179,1.0
2904,OAMA7665,1.0
2905,OLZC2845,1.0
2906,PPSA5023,1.0
2907,CCGD1735,1.0
2908,GUQZ3869,1.0
2909,WEYW5698,1.0
2910,OEAY5495,1.0
2911,ZHOK6508,1.0
2912,NLAQ4215,1.0
2913,UAJP1333,1.0
2914,THYQ8835,1.0
2915,IHHV1250,1.0
2916,ZYUO8728,1.0
2917,RSNT6889,1.0
2918,UKSN6708,1.0
2919,RSJZ3526,1.0
2920,KJKR5451,1.0
2921,TWFH1593,1.0
2922,DAYE9747,1.0
2923,MIVK4112,1.0
2924,ICRJ6706,1.0
2925,KKWV2114,1.0
2926,UDOG8371,1.0
2927,BMDM9892,1.0
2928,VEDE2408,1.0
2929,OQYG1514,1.0
2930,WQVF5287,1.0
2931,SXAB4901,1.0
2932,NHWJ2920,1.0
2933,YNWP3891,1.0
2934,WSKW7687,1.0
2935,RPKT8531,1.0
2936,GRRY1484,1.0
2937,MCDC6825,1.0
2938,SALU6571,1.0
2939,EIUL3863,1.0
2940,YFUR2886,1.0
2941,QAPX5967,1.0
2942,LCFP6597,1.0
2943,NUZS5121,1.0
2944,ASQC7304,1.0
2945,QQBK5595,1.0
2946,XPFG5955,1.0
2947,BQWA1799,1.0
2948,DYNB2791,1.0
2949,TFCY6178,1.0
2950,RWLV9743,1.0
2951,LKOP8407,1.0
2952,LIKX6722,1.0
2953,EPRC6239,1.0
2954,TGRS5697,1.0
2955,NPLX3290,1.0
2956,KCOV6848,1.0
2957,LZNT8273,1.0
2958,TVGV1900,1.0
2959,JQND8216,1.0
2960,WGJB5416,1.0
2961,YSTF3084,1.0
2962,IFTC2880,1.0
2963,CCZZ8453,1.0
2964,TUWB1392,1.0
2965,DQDS6596,1.0
2966,UFPH6510,1.0
2967,MKWW8096,1.0
2968,OWKC8936,1.0
2969,QTLT3590,1.0
2970,QXBQ7744,1.0
2971,UHNG3119,1.0
2972,JKXH5575,1.0
2973,RSVF6376,1.0
2974,TOPS1366,1.0
2975,DLDC4718,1.0
2976,WFOW1542,1.0
2977,JVVY2554,1.0
2978,CNTN2117,1.0
2979,KKLI6108,1.0
2980,ITVL8936,1.0
2981,MZVD4740,1.0
2982,KTHG8153,1.0
2983,HUSY4202,1.0
2984,KBWF9572,1.0
2985,DZMM6722,1.0
2986,RHJV7266,1.0
2987,RKQL9380,1.0
2988,CAFQ2849,1.0
2989,JQEV8319,1.0
2990,MVEC3676,1.0
2991,MVLF3945,1.0
2992,UVNM9350,1.0
2993,GUCO9648,1.0
2994,VLAV2752,1.0
2995,UBDN9489,1.0
2996,CNGD6546,1.0
2997,CAVY5064,1.0
2998,EQRJ9144,1.0
2999,UFIE6199,1.0
3000,KQSV5542,1.0
3001,AKKK8037,1.0
3002,IFYO7127,1.0
3003,SSRU6917,1.0
3004,GQZF3418,1.0
3005,ZZNI5477,1.0
3006,RYCE2059,1.0
3007,YSIW4279,1.0
3008,SFYS8561,1.0
3009,HRCZ1143,1.0
3010,CQEV4320,1.0
3011,VRAB9133,1.0
3012,TVGL5434,1.0
3013,TVHY5977,1.0
3014,UCTA1013,1.0
3015,QMNM2524,1.0
3016,SCBN1895,1.0
3017,UMNT5603,1.0
3018,NYTD1457,1.0
3019,CBTI1724,1.0
3020,XNRK5866,1.0
3021,BXKA9836,1.0
3022,MLNL6618,1.0
3023,SJRB4932,1.0
3024,KMVA4532,1.0
3025,SBNL2330,1.0
3026,DAZC3521,1.0
3027,FPPC6194,1.0
3028,XVMV3106,1.0
3029,YJUS3528,1.0
3030,LLZK2906,1.0
3031,QTPS2786,1.0
3032,IVSW2640,1.0
3033,BNSR9096,1.0
3034,ZIMS3220,1.0
3035,HPMI6508,1.0
3036,LNFJ1430,1.0
3037,AGPN2267,1.0
3038,BJON7905,1.0
3039,WJPL7337,1.0
3040,VEYR3009,1.0
3041,POLA6061,1.0
3042,QREM6379,1.0
3043,HQBK7608,1.0
3044,OLAE3602,1.0
3045,UYYG5672,1.0
3046,MIXE8814,1.0
3047,OTIN3880,1.0
3048,MODO2971,1.0
